id,ts,source,role,kind,url,product_key,tags,summary,quote,metrics_json,raw_ref
youtube:ALeWM4ROM54,2026-09-24T09:05:00-07:00,youtube,demand,other,https://www.youtube.com/watch?v=ALeWM4ROM54,SOMO-RAD-SUN-01,cover|display|power|rad|youtube,"Which is better, EggRider or 35 Amp Controller &amp; Display for your Rad Power Bike (Update) (Big Game Bikes)",Find out more about these products here: Eggrider - http://bit.ly/BGBEggrider 35 Amp controller and Display ...,"{""matched_keywords"": [""Rad Power display cover""], ""channel_title"": ""Big Game Bikes"", ""published_at"": ""2021-02-23T19:00:02Z"", ""video_id"": ""ALeWM4ROM54"", ""evidence_class"": ""other""}",https://www.youtube.com/watch?v=ALeWM4ROM54
youtube:IRvq8QfFOlU,2026-09-24T09:05:00-07:00,youtube,demand,other,https://www.youtube.com/watch?v=IRvq8QfFOlU,SOMO-RAD-SUN-01,cover|display|power|rad|youtube,LCD Display Features | Rad Tech (Rad Power Bikes),"A step-by-step guide on the features and operation of the Rad Power Bikes LCD Display. If you have more tech questions, feel ...","{""matched_keywords"": [""Rad Power display cover""], ""channel_title"": ""Rad Power Bikes"", ""published_at"": ""2018-03-28T22:38:30Z"", ""video_id"": ""IRvq8QfFOlU"", ""evidence_class"": ""howto""}",https://www.youtube.com/watch?v=IRvq8QfFOlU
youtube:mZmgdVQBcZY,2026-09-24T09:05:00-07:00,youtube,demand,other,https://www.youtube.com/watch?v=mZmgdVQBcZY,SOMO-RAD-SUN-01,cover|display|power|rad|youtube,Radpower EBike Performance Mods - Radrunner Part 1 (Controller Upgrade) (Electric Bike Laboratory),Thanks for checking out the channel! This is part 1 of 3 of our RadRunner modification series. Enjoy!! Radrunner Upgrade Parts: ...,"{""matched_keywords"": [""Rad Power display cover""], ""channel_title"": ""Electric Bike Laboratory"", ""published_at"": ""2024-11-02T18:00:25Z"", ""video_id"": ""mZmgdVQBcZY"", ""evidence_class"": ""other""}",https://www.youtube.com/watch?v=mZmgdVQBcZY
youtube:aniVBeHukYQ,2026-09-24T09:05:00-07:00,youtube,demand,other,https://www.youtube.com/watch?v=aniVBeHukYQ,SOMO-RAD-SUN-01,bike|cover|display|e|power|rad|youtube,Rad Power Bikes Rad Rover : Digital Display Troubleshoot (T2 da Bike Guy),Rad Power Bikes Rad Rover Digital Display Failure would not allow the Rad Rover to Power up so we swapped out displays to ...,"{""matched_keywords"": [""Rad Power display cover"", ""Rad e-bike display cover""], ""channel_title"": ""T2 da Bike Guy"", ""published_at"": ""2022-06-27T18:20:45Z"", ""video_id"": ""aniVBeHukYQ"", ""evidence_class"": ""other""}",https://www.youtube.com/watch?v=aniVBeHukYQ
youtube:599Cq6L7DkE,2026-09-24T09:05:00-07:00,youtube,demand,other,https://www.youtube.com/watch?v=599Cq6L7DkE,SOMO-RAD-SUN-01,cover|display|power|rad|youtube,Step by Step: Rad Power Bikes&#39; New Color LCD Display on the Radster Trail and Radster Road (Ebike Escape),This is what the new LCD display looks like on the Rad Power Bikes Radster Trail and Radster Road. In the advanced settings ...,"{""matched_keywords"": [""Rad Power display cover""], ""channel_title"": ""Ebike Escape"", ""published_at"": ""2024-05-28T18:44:47Z"", ""video_id"": ""599Cq6L7DkE"", ""evidence_class"": ""howto""}",https://www.youtube.com/watch?v=599Cq6L7DkE
youtube:oOQDjJcHok0,2026-09-24T09:05:00-07:00,youtube,demand,other,https://www.youtube.com/watch?v=oOQDjJcHok0,SOMO-RAD-SUN-01,bike|cover|display|e|rad|youtube,Rad Cover for Rad E-Bike Display (RadPaul),This cover will help keep water off the top of your display during wet conditions. The view is anti-glare plexiglass.,"{""matched_keywords"": [""Rad e-bike display cover""], ""channel_title"": ""RadPaul"", ""published_at"": ""2019-12-23T19:48:29Z"", ""video_id"": ""oOQDjJcHok0"", ""evidence_class"": ""diy""}",https://www.youtube.com/watch?v=oOQDjJcHok0
youtube:Hd0_zuwhgFg,2026-09-24T09:05:00-07:00,youtube,demand,other,https://www.youtube.com/watch?v=Hd0_zuwhgFg,SOMO-RAD-SUN-01,bike|cover|display|e|rad|youtube,RAD E-Bike Display Cover In Orange Color (RadPaul),Make you RAD just a little bit more RAD and added protection from the environment. Easy on easy off with Velcro mounting to ...,"{""matched_keywords"": [""Rad e-bike display cover""], ""channel_title"": ""RadPaul"", ""published_at"": ""2019-12-29T18:47:05Z"", ""video_id"": ""Hd0_zuwhgFg"", ""evidence_class"": ""other""}",https://www.youtube.com/watch?v=Hd0_zuwhgFg
youtube:52RTeyz9FUI,2026-09-24T09:05:00-07:00,youtube,demand,complaint,https://www.youtube.com/watch?v=52RTeyz9FUI,SOMO-RAD-SUN-01,bike|cover|display|e|rad|youtube,sunlid for the RadPaul Covers for RAD E-Bike LCD displays (RadPaul),An option to add to the RadPaul LCD covers for Rad E-bike LCD covers at ...,"{""matched_keywords"": [""Rad e-bike display cover""], ""channel_title"": ""RadPaul"", ""published_at"": ""2020-05-02T19:58:17Z"", ""video_id"": ""52RTeyz9FUI"", ""evidence_class"": ""diy""}",https://www.youtube.com/watch?v=52RTeyz9FUI
youtube:V_IjONi7rvs,2026-09-24T09:05:00-07:00,youtube,demand,other,https://www.youtube.com/watch?v=V_IjONi7rvs,SOMO-RAD-SUN-01,bike|cover|display|e|rad|youtube,3D Print Rad Ebike Display Screen Cover #SHORTS - Florida Fish Hunter (FFH TV),Playing around with my new Rad Ebike that I got for my birthday - I felt like it needed something to protect my display screen when ...,"{""matched_keywords"": [""Rad e-bike display cover""], ""channel_title"": ""FFH TV"", ""published_at"": ""2021-11-25T01:47:09Z"", ""video_id"": ""V_IjONi7rvs"", ""evidence_class"": ""diy""}",https://www.youtube.com/watch?v=V_IjONi7rvs
youtube:PLkCct1Oa80,2026-09-24T09:05:00-07:00,youtube,demand,other,https://www.youtube.com/watch?v=PLkCct1Oa80,rad_display_phone_mount,mount|phone|power|rad|radrunner|youtube,Rad Power RadRunner 1 Phone Mount Install  ----Quick Install of 15.99 Phone Mount. Budget Ebike (Frugal Panda's Travels & Reviews),Amazon Link Below: https://amzn.to/3cHqoZB Rad Power RadRunner EV bike Phone Mount install. Anti-Shake Bike Phone Mount ...,"{""matched_keywords"": [""RadRunner phone mount"", ""Rad Power phone mount""], ""channel_title"": ""Frugal Panda's Travels & Reviews"", ""published_at"": ""2020-05-18T06:05:41Z"", ""video_id"": ""PLkCct1Oa80"", ""evidence_class"": ""howto""}",https://www.youtube.com/watch?v=PLkCct1Oa80
youtube:AvDCigM7_BE,2026-09-24T09:05:00-07:00,youtube,demand,other,https://www.youtube.com/watch?v=AvDCigM7_BE,rad_display_phone_mount,mount|phone|radrunner|youtube,#Radrunner #ebike phone holder install (Mike's flavor and fixes),#Radrunner #ebike phone holder install,"{""matched_keywords"": [""RadRunner phone mount""], ""channel_title"": ""Mike's flavor and fixes"", ""published_at"": ""2023-09-22T23:23:34Z"", ""video_id"": ""AvDCigM7_BE"", ""evidence_class"": ""howto""}",https://www.youtube.com/watch?v=AvDCigM7_BE
youtube:DOyBI_x4dkw,2026-09-24T09:05:00-07:00,youtube,demand,other,https://www.youtube.com/watch?v=DOyBI_x4dkw,rad_display_phone_mount,mount|phone|radrunner|youtube,"Rad Power Bikes RadRunner Accessories: passenger seat, mirrors phone mount, and more! (Ebike Escape)",RadRunner Accessories: https://ebikeescape.com/radrunner-accessories/ Rad Power Bikes: ...,"{""matched_keywords"": [""RadRunner phone mount""], ""channel_title"": ""Ebike Escape"", ""published_at"": ""2022-03-12T17:18:01Z"", ""video_id"": ""DOyBI_x4dkw"", ""evidence_class"": ""other""}",https://www.youtube.com/watch?v=DOyBI_x4dkw
youtube:gB4jfE-7rOc,2026-09-24T09:05:00-07:00,youtube,demand,other,https://www.youtube.com/watch?v=gB4jfE-7rOc,rad_display_phone_mount,mount|phone|power|rad|radrunner|youtube,Smartphone Mount for Your E-Bike (Ebike Escape),In this video I share the smartphone mounts I use on our Rad Power Bikes electric bike. NiteIze Smartphone Mount: ...,"{""matched_keywords"": [""RadRunner phone mount"", ""Rad Power phone mount""], ""channel_title"": ""Ebike Escape"", ""published_at"": ""2019-12-28T02:40:23Z"", ""video_id"": ""gB4jfE-7rOc"", ""evidence_class"": ""other""}",https://www.youtube.com/watch?v=gB4jfE-7rOc
youtube:mrTedOZK1XM,2026-09-24T09:05:00-07:00,youtube,demand,other,https://www.youtube.com/watch?v=mrTedOZK1XM,rad_display_phone_mount,mount|phone|radrunner|youtube,Radrunner ebike cupholder/speaker holder install (Mike's flavor and fixes),Radrunner ebike cupholder/speaker holder install,"{""matched_keywords"": [""RadRunner phone mount""], ""channel_title"": ""Mike's flavor and fixes"", ""published_at"": ""2023-09-22T23:12:46Z"", ""video_id"": ""mrTedOZK1XM"", ""evidence_class"": ""howto""}",https://www.youtube.com/watch?v=mrTedOZK1XM
youtube:fmjHiktiNbQ,2026-09-24T09:05:00-07:00,youtube,demand,other,https://www.youtube.com/watch?v=fmjHiktiNbQ,rad_display_phone_mount,mount|phone|power|rad|youtube,Gub Pro Phone Mount Review on a Rad Wagon 4 Cargo Bike (Justin Reviews),"If you are looking for a phone mount for your Rad Power Bike or other bike, this is definitely one to check out. It secures the phone, ...","{""matched_keywords"": [""Rad Power phone mount""], ""channel_title"": ""Justin Reviews"", ""published_at"": ""2025-03-27T15:00:53Z"", ""video_id"": ""fmjHiktiNbQ"", ""evidence_class"": ""wtb""}",https://www.youtube.com/watch?v=fmjHiktiNbQ
youtube:UsRaS620DWU,2026-09-24T09:05:00-07:00,youtube,demand,other,https://www.youtube.com/watch?v=UsRaS620DWU,rad_display_phone_mount,mount|phone|power|rad|youtube,Best Ebike Phone Mount (Ebike Escape),Get yours: https://shop.ebikeescape.com/products/bikgrip-phone-holder Explore the ultimate eBike phone mount—the Bikgrip!,"{""matched_keywords"": [""Rad Power phone mount""], ""channel_title"": ""Ebike Escape"", ""published_at"": ""2025-06-20T21:00:37Z"", ""video_id"": ""UsRaS620DWU"", ""evidence_class"": ""other""}",https://www.youtube.com/watch?v=UsRaS620DWU
youtube:QhqiKNUfdHU,2026-09-24T09:05:00-07:00,youtube,demand,other,https://www.youtube.com/watch?v=QhqiKNUfdHU,rad_display_phone_mount,mount|phone|power|rad|youtube,Handlebar Accessory Mount for RadCity &amp; MY LESSONS LEARNED (Truly Electric),MaxMiles handlebar extension mount for a RadCity eBike. Very sturdy and happy with the purchase.,"{""matched_keywords"": [""Rad Power phone mount""], ""channel_title"": ""Truly Electric"", ""published_at"": ""2020-05-27T10:15:51Z"", ""video_id"": ""QhqiKNUfdHU"", ""evidence_class"": ""other""}",https://www.youtube.com/watch?v=QhqiKNUfdHU
youtube:TG61Ngf6FFc,2026-09-24T09:05:00-07:00,youtube,demand,other,https://www.youtube.com/watch?v=TG61Ngf6FFc,,charging|plug|port|power|rad|youtube,How to Charge Rad Power Bike Battery (Speedster),"If your charger has one light or two lights, this is how to charge a Rad Power e bike. Everything you need to know before charging ...","{""matched_keywords"": [""Rad Power charging port plug""], ""channel_title"": ""Speedster"", ""published_at"": ""2023-01-07T19:40:22Z"", ""video_id"": ""TG61Ngf6FFc"", ""evidence_class"": ""howto""}",https://www.youtube.com/watch?v=TG61Ngf6FFc
youtube:0_y3_C2f91s,2026-09-24T09:05:00-07:00,youtube,demand,other,https://www.youtube.com/watch?v=0_y3_C2f91s,,charging|plug|port|power|rad|youtube,Rad Power Bike Key in the Battery Charging Port Easy and Cheap Fix (Justin Reviews),Did you accidentally touch your key to the charging port rather than the keyhole and it sparked? Now your bike won't charge.,"{""matched_keywords"": [""Rad Power charging port plug""], ""channel_title"": ""Justin Reviews"", ""published_at"": ""2024-07-09T19:08:39Z"", ""video_id"": ""0_y3_C2f91s"", ""evidence_class"": ""howto""}",https://www.youtube.com/watch?v=0_y3_C2f91s
youtube:_XI40m3o2Kk,2026-09-24T09:05:00-07:00,youtube,demand,other,https://www.youtube.com/watch?v=_XI40m3o2Kk,,charging|plug|port|power|rad|youtube,RAD BIKE NOT CHARGING?  TRY THIS FIRST! Before you buy a new battery! (The Real World),Your RAD Bike battery won't charge? Try this simple fix FIRST! Could save you A LOT OF MONEY!! ***5A Blade Fuse (ATC) link: ...,"{""matched_keywords"": [""Rad Power charging port plug""], ""channel_title"": ""The Real World"", ""published_at"": ""2024-08-25T17:37:37Z"", ""video_id"": ""_XI40m3o2Kk"", ""evidence_class"": ""other""}",https://www.youtube.com/watch?v=_XI40m3o2Kk
youtube:7HK0VGsK-fs,2026-09-24T09:05:00-07:00,youtube,demand,other,https://www.youtube.com/watch?v=7HK0VGsK-fs,,charging|plug|port|power|rad|youtube,Rad Rover USB port and charging a phone (Bartlett Blog),Can you charge a phone with the USB port on a 2018 Rad Rover? Review of how to enable it and what to expect.,"{""matched_keywords"": [""Rad Power charging port plug""], ""channel_title"": ""Bartlett Blog"", ""published_at"": ""2018-07-23T13:14:54Z"", ""video_id"": ""7HK0VGsK-fs"", ""evidence_class"": ""howto""}",https://www.youtube.com/watch?v=7HK0VGsK-fs
youtube:LBrBnRs7Ni8,2026-09-24T09:05:00-07:00,youtube,demand,other,https://www.youtube.com/watch?v=LBrBnRs7Ni8,,charging|plug|port|power|rad|youtube,RAD Power Battery &amp; eBike Connectors (SerendipitySue),"Here are the designs and part references to make RAD Power Battery eBike and Battery Connectors. For a simple example, ...","{""matched_keywords"": [""Rad Power charging port plug""], ""channel_title"": ""SerendipitySue"", ""published_at"": ""2021-07-17T02:05:26Z"", ""video_id"": ""LBrBnRs7Ni8"", ""evidence_class"": ""other""}",https://www.youtube.com/watch?v=LBrBnRs7Ni8
youtube:xR36C3dJKpA,2026-09-24T09:05:00-07:00,youtube,demand,other,https://www.youtube.com/watch?v=xR36C3dJKpA,,fender|install|radrunner|youtube,RadRunner Full Fender Installation | Rad Tech (Rad Power Bikes),"Meet the RadRunner -- the new electric utility bike from Rad Power Bikes. The RadRunner is a sleek, fun, functional ebike that's ...","{""matched_keywords"": [""RadRunner fender install""], ""channel_title"": ""Rad Power Bikes"", ""published_at"": ""2019-09-26T23:20:16Z"", ""video_id"": ""xR36C3dJKpA"", ""evidence_class"": ""howto""}",https://www.youtube.com/watch?v=xR36C3dJKpA
youtube:opFVuZz4bB8,2026-09-24T09:05:00-07:00,youtube,demand,other,https://www.youtube.com/watch?v=opFVuZz4bB8,,fender|install|radrunner|youtube,Radrunner Fender Installation Step By Step DIY (Philly Tom),This video contains a step by step DIY fender instillation for the Radrunner e-bike. Fenders are a must. The bike is very fast and ...,"{""matched_keywords"": [""RadRunner fender install""], ""channel_title"": ""Philly Tom"", ""published_at"": ""2021-01-24T22:48:55Z"", ""video_id"": ""opFVuZz4bB8"", ""evidence_class"": ""diy""}",https://www.youtube.com/watch?v=opFVuZz4bB8
youtube:JpaGO9sWtnE,2026-09-24T09:05:00-07:00,youtube,demand,other,https://www.youtube.com/watch?v=JpaGO9sWtnE,,fender|install|radrunner|youtube,Fender Install on Rad Runner EBike without removing the rear tire (Bibles and Barbells),Fender Install on Rad Runner EBike without removing the rear tire,"{""matched_keywords"": [""RadRunner fender install""], ""channel_title"": ""Bibles and Barbells"", ""published_at"": ""2023-09-24T13:19:27Z"", ""video_id"": ""JpaGO9sWtnE"", ""evidence_class"": ""howto""}",https://www.youtube.com/watch?v=JpaGO9sWtnE
youtube:BVCCiWioiFA,2026-09-24T09:05:00-07:00,youtube,demand,other,https://www.youtube.com/watch?v=BVCCiWioiFA,,fender|install|radrunner|youtube,Unbelievable RadRunner Fender Hack! (Electric Camera Ride),I've had the fenders for a few months and haven't put them on until Jeff told me about his RadRunner fender trick. Simply let the air ...,"{""matched_keywords"": [""RadRunner fender install""], ""channel_title"": ""Electric Camera Ride"", ""published_at"": ""2021-08-20T18:33:53Z"", ""video_id"": ""BVCCiWioiFA"", ""evidence_class"": ""other""}",https://www.youtube.com/watch?v=BVCCiWioiFA
youtube:OhCKjEmiDmY,2026-09-24T09:05:00-07:00,youtube,demand,other,https://www.youtube.com/watch?v=OhCKjEmiDmY,,fender|install|radrunner|youtube,RadRunner Plus Front Fender DIY Mud &amp; Water Stopper (John ROJAS),DIYradRunnerPlusFender #Save$DIY #RadRunnerPlusFrontFender #RadRunnerPlusFrontFenderExtender.,"{""matched_keywords"": [""RadRunner fender install""], ""channel_title"": ""John ROJAS"", ""published_at"": ""2021-04-10T19:01:02Z"", ""video_id"": ""OhCKjEmiDmY"", ""evidence_class"": ""diy""}",https://www.youtube.com/watch?v=OhCKjEmiDmY
youtube:R2QdjpESqwM,2026-09-24T09:05:00-07:00,youtube,demand,other,https://www.youtube.com/watch?v=R2QdjpESqwM,rad_large_front_mounted_basket,basket|front|radrunner|youtube,Radrunner 2 Ebike Front Basket Review and Ride!  (Everyday Explorer),Rad power bikes- Radrunner 2 Front Basket Review and Camera - And Wonderful Ride Along. Find Your Adventure!,"{""matched_keywords"": [""RadRunner front basket""], ""channel_title"": ""Everyday Explorer"", ""published_at"": ""2025-08-08T21:01:25Z"", ""video_id"": ""R2QdjpESqwM"", ""evidence_class"": ""howto""}",https://www.youtube.com/watch?v=R2QdjpESqwM
youtube:eR8XXQDXj7o,2026-09-24T09:05:00-07:00,youtube,demand,other,https://www.youtube.com/watch?v=eR8XXQDXj7o,rad_large_front_mounted_basket,basket|front|radrunner|youtube,RadRunner&#39;s large basket alignment caveat (Bennett),RadRunner&#39;s large basket alignment caveat,"{""matched_keywords"": [""RadRunner front basket""], ""channel_title"": ""Bennett"", ""published_at"": ""2022-08-02T15:03:12Z"", ""video_id"": ""eR8XXQDXj7o"", ""evidence_class"": ""other""}",https://www.youtube.com/watch?v=eR8XXQDXj7o
youtube:m7S9CWC6jzs,2026-09-24T09:05:00-07:00,youtube,demand,other,https://www.youtube.com/watch?v=m7S9CWC6jzs,rad_large_front_mounted_basket,basket|front|radrunner|youtube,Front mounted basket for RAD bicycle (Adam Gray),Radrunner plus installation of the front-mounted basket.,"{""matched_keywords"": [""RadRunner front basket""], ""channel_title"": ""Adam Gray"", ""published_at"": ""2022-05-11T04:57:59Z"", ""video_id"": ""m7S9CWC6jzs"", ""evidence_class"": ""howto""}",https://www.youtube.com/watch?v=m7S9CWC6jzs
youtube:YYxU7VgAAMg,2026-09-24T09:05:00-07:00,youtube,demand,other,https://www.youtube.com/watch?v=YYxU7VgAAMg,rad_large_front_mounted_basket,basket|front|radrunner|youtube,Rad Bikes Basket and Bag Fitting Installation (Speedster),This is the Small Front Mounted Basket from RadPower Bikes being installed on the Rad Runner. I'm trying the Small Basket Bag ...,"{""matched_keywords"": [""RadRunner front basket""], ""channel_title"": ""Speedster"", ""published_at"": ""2024-09-01T18:28:37Z"", ""video_id"": ""YYxU7VgAAMg"", ""evidence_class"": ""howto""}",https://www.youtube.com/watch?v=YYxU7VgAAMg
youtube:8s8hrcurkOY,2026-09-24T09:05:00-07:00,youtube,demand,other,https://www.youtube.com/watch?v=8s8hrcurkOY,rad_large_front_mounted_basket,basket|front|radrunner|youtube,Alternative to Rad Bikes (always sold out) Large Basket (BikesAreFun),"As the basket is always sold out from Rad Bikes themselves, I found this basket on Amazon and it works great for what we need.","{""matched_keywords"": [""RadRunner front basket""], ""channel_title"": ""BikesAreFun"", ""published_at"": ""2022-11-27T23:52:06Z"", ""video_id"": ""8s8hrcurkOY"", ""evidence_class"": ""wtb""}",https://www.youtube.com/watch?v=8s8hrcurkOY
