id,ts,source,role,kind,url,product_key,tags,summary,quote,metrics_json,raw_ref
youtube:mZmgdVQBcZY,2026-09-22T16:24:14.724739Z,youtube,demand,other,https://www.youtube.com/watch?v=mZmgdVQBcZY,,cover|display|power|rad|youtube,Radpower EBike Performance Mods - Radrunner Part 1 (Controller Upgrade) (Electric Bike Laboratory),Thanks for checking out the channel! This is part 1 of 3 of our RadRunner modification series. Enjoy!! Radrunner Upgrade Parts: ...,"{""matched_keywords"":[""Rad Power display cover""],""channel_title"":""Electric Bike Laboratory"",""published_at"":""2024-11-02T18:00:25Z"",""video_id"":""mZmgdVQBcZY""}",https://www.youtube.com/watch?v=mZmgdVQBcZY
youtube:BkNJ4_x-lNw,2026-09-22T16:24:14.724739Z,youtube,demand,other,https://www.youtube.com/watch?v=BkNJ4_x-lNw,,cover|display|power|rad|youtube,Rad Power Bike Display Explained. How to read the DISPLAY on a Rad Power Bike (Harold Jackson),Rad Power Bike Display. How to read the dash board or Display. Come and see my Rad Wagon Electric Bike! Ask me how below ...,"{""matched_keywords"":[""Rad Power display cover""],""channel_title"":""Harold Jackson"",""published_at"":""2020-05-04T11:55:25Z"",""video_id"":""BkNJ4_x-lNw""}",https://www.youtube.com/watch?v=BkNJ4_x-lNw
youtube:oOQDjJcHok0,2026-09-22T16:24:14.724739Z,youtube,demand,other,https://www.youtube.com/watch?v=oOQDjJcHok0,,bike|cover|display|e|rad|youtube,Rad Cover for Rad E-Bike Display (RadPaul),This cover will help keep water off the top of your display during wet conditions. The view is anti-glare plexiglass.,"{""matched_keywords"":[""Rad e-bike display cover""],""channel_title"":""RadPaul"",""published_at"":""2019-12-23T19:48:29Z"",""video_id"":""oOQDjJcHok0""}",https://www.youtube.com/watch?v=oOQDjJcHok0
youtube:Hd0_zuwhgFg,2026-09-22T16:24:14.724739Z,youtube,demand,other,https://www.youtube.com/watch?v=Hd0_zuwhgFg,,bike|cover|display|e|rad|youtube,RAD E-Bike Display Cover In Orange Color (RadPaul),Make you RAD just a little bit more RAD and added protection from the environment. Easy on easy off with Velcro mounting to ...,"{""matched_keywords"":[""Rad e-bike display cover""],""channel_title"":""RadPaul"",""published_at"":""2019-12-29T18:47:05Z"",""video_id"":""Hd0_zuwhgFg""}",https://www.youtube.com/watch?v=Hd0_zuwhgFg
youtube:V_IjONi7rvs,2026-09-22T16:24:14.724739Z,youtube,demand,other,https://www.youtube.com/watch?v=V_IjONi7rvs,,bike|cover|display|e|rad|youtube,3D Print Rad Ebike Display Screen Cover #SHORTS - Florida Fish Hunter (FFH TV),Playing around with my new Rad Ebike that I got for my birthday - I felt like it needed something to protect my display screen when ...,"{""matched_keywords"":[""Rad e-bike display cover""],""channel_title"":""FFH TV"",""published_at"":""2021-11-25T01:47:09Z"",""video_id"":""V_IjONi7rvs""}",https://www.youtube.com/watch?v=V_IjONi7rvs
youtube:aniVBeHukYQ,2026-09-22T16:24:14.724739Z,youtube,demand,other,https://www.youtube.com/watch?v=aniVBeHukYQ,,bike|cover|display|e|rad|youtube,Rad Power Bikes Rad Rover : Digital Display Troubleshoot (T2 da Bike Guy),Rad Power Bikes Rad Rover Digital Display Failure would not allow the Rad Rover to Power up so we swapped out displays to ...,"{""matched_keywords"":[""Rad e-bike display cover""],""channel_title"":""T2 da Bike Guy"",""published_at"":""2022-06-27T18:20:45Z"",""video_id"":""aniVBeHukYQ""}",https://www.youtube.com/watch?v=aniVBeHukYQ
youtube:52RTeyz9FUI,2026-09-22T16:24:14.724739Z,youtube,demand,complaint,https://www.youtube.com/watch?v=52RTeyz9FUI,,bike|cover|display|e|rad|youtube,sunlid for the RadPaul Covers for RAD E-Bike LCD displays (RadPaul),An option to add to the RadPaul LCD covers for Rad E-bike LCD covers at ...,"{""matched_keywords"":[""Rad e-bike display cover""],""channel_title"":""RadPaul"",""published_at"":""2020-05-02T19:58:17Z"",""video_id"":""52RTeyz9FUI""}",https://www.youtube.com/watch?v=52RTeyz9FUI
youtube:PLkCct1Oa80,2026-09-22T16:24:14.724739Z,youtube,demand,other,https://www.youtube.com/watch?v=PLkCct1Oa80,,mount|phone|power|rad|radrunner|youtube,Rad Power RadRunner 1 Phone Mount Install  ----Quick Install of 15.99 Phone Mount. Budget Ebike (Frugal Panda's Travels & Reviews),Amazon Link Below: https://amzn.to/3cHqoZB Rad Power RadRunner EV bike Phone Mount install. Anti-Shake Bike Phone Mount ...,"{""matched_keywords"":[""RadRunner phone mount"",""Rad Power phone mount""],""channel_title"":""Frugal Panda's Travels & Reviews"",""published_at"":""2020-05-18T06:05:41Z"",""video_id"":""PLkCct1Oa80""}",https://www.youtube.com/watch?v=PLkCct1Oa80
youtube:AvDCigM7_BE,2026-09-22T16:24:14.724739Z,youtube,demand,other,https://www.youtube.com/watch?v=AvDCigM7_BE,,mount|phone|radrunner|youtube,#Radrunner #ebike phone holder install (Mike's flavor and fixes),#Radrunner #ebike phone holder install,"{""matched_keywords"":[""RadRunner phone mount""],""channel_title"":""Mike's flavor and fixes"",""published_at"":""2023-09-22T23:23:34Z"",""video_id"":""AvDCigM7_BE""}",https://www.youtube.com/watch?v=AvDCigM7_BE
youtube:DOyBI_x4dkw,2026-09-22T16:24:14.724739Z,youtube,demand,other,https://www.youtube.com/watch?v=DOyBI_x4dkw,,mount|phone|radrunner|youtube,"Rad Power Bikes RadRunner Accessories: passenger seat, mirrors phone mount, and more! (Ebike Escape)",RadRunner Accessories: https://ebikeescape.com/radrunner-accessories/ Rad Power Bikes: ...,"{""matched_keywords"":[""RadRunner phone mount""],""channel_title"":""Ebike Escape"",""published_at"":""2022-03-12T17:18:01Z"",""video_id"":""DOyBI_x4dkw""}",https://www.youtube.com/watch?v=DOyBI_x4dkw
youtube:gB4jfE-7rOc,2026-09-22T16:24:14.724739Z,youtube,demand,other,https://www.youtube.com/watch?v=gB4jfE-7rOc,,mount|phone|power|rad|radrunner|youtube,Smartphone Mount for Your E-Bike (Ebike Escape),In this video I share the smartphone mounts I use on our Rad Power Bikes electric bike. NiteIze Smartphone Mount: ...,"{""matched_keywords"":[""RadRunner phone mount"",""Rad Power phone mount""],""channel_title"":""Ebike Escape"",""published_at"":""2019-12-28T02:40:23Z"",""video_id"":""gB4jfE-7rOc""}",https://www.youtube.com/watch?v=gB4jfE-7rOc
youtube:tp3O9TPp7Fs,2026-09-22T16:24:14.724739Z,youtube,demand,other,https://www.youtube.com/watch?v=tp3O9TPp7Fs,,mount|phone|radrunner|youtube,Rad Runner EBike Updates and Mods (Bibles and Barbells),Some new mods I have added to my Rad Runner EBike from Rad Power Bikes.,"{""matched_keywords"":[""RadRunner phone mount""],""channel_title"":""Bibles and Barbells"",""published_at"":""2023-08-27T16:24:42Z"",""video_id"":""tp3O9TPp7Fs""}",https://www.youtube.com/watch?v=tp3O9TPp7Fs
youtube:fmjHiktiNbQ,2026-09-22T16:24:14.724739Z,youtube,demand,other,https://www.youtube.com/watch?v=fmjHiktiNbQ,,mount|phone|power|rad|youtube,Gub Pro Phone Mount Review on a Rad Wagon 4 Cargo Bike (Justin Reviews),"If you are looking for a phone mount for your Rad Power Bike or other bike, this is definitely one to check out. It secures the phone, ...","{""matched_keywords"":[""Rad Power phone mount""],""channel_title"":""Justin Reviews"",""published_at"":""2025-03-27T15:00:53Z"",""video_id"":""fmjHiktiNbQ""}",https://www.youtube.com/watch?v=fmjHiktiNbQ
youtube:UsRaS620DWU,2026-09-22T16:24:14.724739Z,youtube,demand,other,https://www.youtube.com/watch?v=UsRaS620DWU,,mount|phone|power|rad|youtube,Best Ebike Phone Mount (Ebike Escape),Get yours: https://shop.ebikeescape.com/products/bikgrip-phone-holder Explore the ultimate eBike phone mount—the Bikgrip!,"{""matched_keywords"":[""Rad Power phone mount""],""channel_title"":""Ebike Escape"",""published_at"":""2025-06-20T21:00:37Z"",""video_id"":""UsRaS620DWU""}",https://www.youtube.com/watch?v=UsRaS620DWU
youtube:FpgtNjtu6J4,2026-09-22T16:24:14.724739Z,youtube,demand,other,https://www.youtube.com/watch?v=FpgtNjtu6J4,,mount|phone|power|rad|youtube,Rad Power & Lectric XP Electric Bike GoPro Hero Handlebar Mount Review. Budget Find for Your Ebike! (Frugal Panda's Travels & Reviews),Rad Power & Lectric XP Electric Bike GoPro Hero Handlebar Mount Review. Budget Find for Your Ebike! Really sturdy looks good ...,"{""matched_keywords"":[""Rad Power phone mount""],""channel_title"":""Frugal Panda's Travels & Reviews"",""published_at"":""2021-12-11T16:58:52Z"",""video_id"":""FpgtNjtu6J4""}",https://www.youtube.com/watch?v=FpgtNjtu6J4
youtube:_XI40m3o2Kk,2026-09-22T16:24:14.724739Z,youtube,demand,other,https://www.youtube.com/watch?v=_XI40m3o2Kk,,charging|plug|port|power|rad|youtube,RAD BIKE NOT CHARGING?  TRY THIS FIRST! Before you buy a new battery! (The Real World),Your RAD Bike battery won't charge? Try this simple fix FIRST! Could save you A LOT OF MONEY!! ***5A Blade Fuse (ATC) link: ...,"{""matched_keywords"":[""Rad Power charging port plug""],""channel_title"":""The Real World"",""published_at"":""2024-08-25T17:37:37Z"",""video_id"":""_XI40m3o2Kk""}",https://www.youtube.com/watch?v=_XI40m3o2Kk
youtube:TG61Ngf6FFc,2026-09-22T16:24:14.724739Z,youtube,demand,other,https://www.youtube.com/watch?v=TG61Ngf6FFc,,charging|plug|port|power|rad|youtube,How to Charge Rad Power Bike Battery (Speedster),"If your charger has one light or two lights, this is how to charge a Rad Power e bike. Everything you need to know before charging ...","{""matched_keywords"":[""Rad Power charging port plug""],""channel_title"":""Speedster"",""published_at"":""2023-01-07T19:40:22Z"",""video_id"":""TG61Ngf6FFc""}",https://www.youtube.com/watch?v=TG61Ngf6FFc
youtube:0_y3_C2f91s,2026-09-22T16:24:14.724739Z,youtube,demand,other,https://www.youtube.com/watch?v=0_y3_C2f91s,,charging|plug|port|power|rad|youtube,Rad Power Bike Key in the Battery Charging Port Easy and Cheap Fix (Justin Reviews),Did you accidentally touch your key to the charging port rather than the keyhole and it sparked? Now your bike won't charge.,"{""matched_keywords"":[""Rad Power charging port plug""],""channel_title"":""Justin Reviews"",""published_at"":""2024-07-09T19:08:39Z"",""video_id"":""0_y3_C2f91s""}",https://www.youtube.com/watch?v=0_y3_C2f91s
youtube:7HK0VGsK-fs,2026-09-22T16:24:14.724739Z,youtube,demand,other,https://www.youtube.com/watch?v=7HK0VGsK-fs,,charging|plug|port|power|rad|youtube,Rad Rover USB port and charging a phone (Bartlett Blog),Can you charge a phone with the USB port on a 2018 Rad Rover? Review of how to enable it and what to expect.,"{""matched_keywords"":[""Rad Power charging port plug""],""channel_title"":""Bartlett Blog"",""published_at"":""2018-07-23T13:14:54Z"",""video_id"":""7HK0VGsK-fs""}",https://www.youtube.com/watch?v=7HK0VGsK-fs
youtube:jnjHhdFw1PY,2026-09-22T16:24:14.724739Z,youtube,demand,other,https://www.youtube.com/watch?v=jnjHhdFw1PY,,charging|plug|port|power|rad|youtube,"RAD EBIKE battery faulty malfunction won't charge, RAD won't offer reasonable replacement or fix. (derek m)",RadPowerElectricBikes Rad says your battery should last about 6 years as a casual rider. Mine is a little over 2 years old. 4 hours ...,"{""matched_keywords"":[""Rad Power charging port plug""],""channel_title"":""derek m"",""published_at"":""2022-11-18T18:17:56Z"",""video_id"":""jnjHhdFw1PY""}",https://www.youtube.com/watch?v=jnjHhdFw1PY
youtube:xR36C3dJKpA,2026-09-22T16:24:14.724739Z,youtube,demand,other,https://www.youtube.com/watch?v=xR36C3dJKpA,,fender|install|radrunner|youtube,RadRunner Full Fender Installation | Rad Tech (Rad Power Bikes),"Meet the RadRunner -- the new electric utility bike from Rad Power Bikes. The RadRunner is a sleek, fun, functional ebike that's ...","{""matched_keywords"":[""RadRunner fender install""],""channel_title"":""Rad Power Bikes"",""published_at"":""2019-09-26T23:20:16Z"",""video_id"":""xR36C3dJKpA""}",https://www.youtube.com/watch?v=xR36C3dJKpA
youtube:opFVuZz4bB8,2026-09-22T16:24:14.724739Z,youtube,demand,other,https://www.youtube.com/watch?v=opFVuZz4bB8,,fender|install|radrunner|youtube,Radrunner Fender Installation Step By Step DIY (Philly Tom),This video contains a step by step DIY fender instillation for the Radrunner e-bike. Fenders are a must. The bike is very fast and ...,"{""matched_keywords"":[""RadRunner fender install""],""channel_title"":""Philly Tom"",""published_at"":""2021-01-24T22:48:55Z"",""video_id"":""opFVuZz4bB8""}",https://www.youtube.com/watch?v=opFVuZz4bB8
youtube:JpaGO9sWtnE,2026-09-22T16:24:14.724739Z,youtube,demand,other,https://www.youtube.com/watch?v=JpaGO9sWtnE,,fender|install|radrunner|youtube,Fender Install on Rad Runner EBike without removing the rear tire (Bibles and Barbells),Fender Install on Rad Runner EBike without removing the rear tire,"{""matched_keywords"":[""RadRunner fender install""],""channel_title"":""Bibles and Barbells"",""published_at"":""2023-09-24T13:19:27Z"",""video_id"":""JpaGO9sWtnE""}",https://www.youtube.com/watch?v=JpaGO9sWtnE
youtube:BVCCiWioiFA,2026-09-22T16:24:14.724739Z,youtube,demand,other,https://www.youtube.com/watch?v=BVCCiWioiFA,,fender|install|radrunner|youtube,Unbelievable RadRunner Fender Hack! (Electric Camera Ride),I've had the fenders for a few months and haven't put them on until Jeff told me about his RadRunner fender trick. Simply let the air ...,"{""matched_keywords"":[""RadRunner fender install""],""channel_title"":""Electric Camera Ride"",""published_at"":""2021-08-20T18:33:53Z"",""video_id"":""BVCCiWioiFA""}",https://www.youtube.com/watch?v=BVCCiWioiFA
youtube:OhCKjEmiDmY,2026-09-22T16:24:14.724739Z,youtube,demand,other,https://www.youtube.com/watch?v=OhCKjEmiDmY,,fender|install|radrunner|youtube,RadRunner Plus Front Fender DIY Mud & Water Stopper (John ROJAS),DIYradRunnerPlusFender #Save$DIY #RadRunnerPlusFrontFender #RadRunnerPlusFrontFenderExtender.,"{""matched_keywords"":[""RadRunner fender install""],""channel_title"":""John ROJAS"",""published_at"":""2021-04-10T19:01:02Z"",""video_id"":""OhCKjEmiDmY""}",https://www.youtube.com/watch?v=OhCKjEmiDmY
youtube:R2QdjpESqwM,2026-09-22T16:24:14.724739Z,youtube,demand,other,https://www.youtube.com/watch?v=R2QdjpESqwM,,basket|front|radrunner|youtube,Radrunner 2 Ebike Front Basket Review and Ride!  (Everyday Explorer),Rad power bikes- Radrunner 2 Front Basket Review and Camera - And Wonderful Ride Along. Find Your Adventure!,"{""matched_keywords"":[""RadRunner front basket""],""channel_title"":""Everyday Explorer"",""published_at"":""2025-08-08T21:01:25Z"",""video_id"":""R2QdjpESqwM""}",https://www.youtube.com/watch?v=R2QdjpESqwM
youtube:m7S9CWC6jzs,2026-09-22T16:24:14.724739Z,youtube,demand,other,https://www.youtube.com/watch?v=m7S9CWC6jzs,,basket|front|radrunner|youtube,Front mounted basket for RAD bicycle (Adam Gray),Radrunner plus installation of the front-mounted basket.,"{""matched_keywords"":[""RadRunner front basket""],""channel_title"":""Adam Gray"",""published_at"":""2022-05-11T04:57:59Z"",""video_id"":""m7S9CWC6jzs""}",https://www.youtube.com/watch?v=m7S9CWC6jzs
youtube:YYxU7VgAAMg,2026-09-22T16:24:14.724739Z,youtube,demand,other,https://www.youtube.com/watch?v=YYxU7VgAAMg,,basket|front|radrunner|youtube,Rad Bikes Basket and Bag Fitting Installation (Speedster),This is the Small Front Mounted Basket from RadPower Bikes being installed on the Rad Runner. I'm trying the Small Basket Bag ...,"{""matched_keywords"":[""RadRunner front basket""],""channel_title"":""Speedster"",""published_at"":""2024-09-01T18:28:37Z"",""video_id"":""YYxU7VgAAMg""}",https://www.youtube.com/watch?v=YYxU7VgAAMg
youtube:eR8XXQDXj7o,2026-09-22T16:24:14.724739Z,youtube,demand,other,https://www.youtube.com/watch?v=eR8XXQDXj7o,,basket|front|radrunner|youtube,RadRunner's large basket alignment caveat (Bennett),RadRunner's large basket alignment caveat,"{""matched_keywords"":[""RadRunner front basket""],""channel_title"":""Bennett"",""published_at"":""2022-08-02T15:03:12Z"",""video_id"":""eR8XXQDXj7o""}",https://www.youtube.com/watch?v=eR8XXQDXj7o
